destinatario,userIp,notificationId,mensaje,latencia_ms,timestamp
Buyer,192.168.2.35,notif-1756614668868-9830,Este es el mensaje de la notificacion,507,1756614669389
Seller,192.168.1.49,notif-1756614668955-382,Este es el mensaje de la notificacion,501,1756614669463
Buyer,192.168.2.25,notif-1756614668955-382,Este es el mensaje de la notificacion,501,1756614669463
Seller,192.168.1.79,notif-1756614668955-1649,Este es el mensaje de la notificacion,503,1756614669465
Buyer,192.168.2.5,notif-1756614668955-1649,Este es el mensaje de la notificacion,503,1756614669465
Seller,192.168.1.2,notif-1756614669017-9211,Este es el mensaje de la notificacion,506,1756614669530
Buyer,192.168.2.76,notif-1756614669017-9211,Este es el mensaje de la notificacion,506,1756614669530
Seller,192.168.1.8,notif-1756614669044-9004,Este es el mensaje de la notificacion,504,1756614669559
Buyer,192.168.2.45,notif-1756614669044-9004,Este es el mensaje de la notificacion,504,1756614669559
Seller,192.168.1.56,notif-1756614669104-5899,Este es el mensaje de la notificacion,508,1756614669618
Buyer,192.168.2.66,notif-1756614669104-5899,Este es el mensaje de la notificacion,508,1756614669618
Seller,192.168.1.6,notif-1756614669148-7972,Este es el mensaje de la notificacion,507,1756614669843
Buyer,192.168.2.22,notif-1756614669148-7972,Este es el mensaje de la notificacion,507,1756614669843
Seller,192.168.1.69,notif-1756614669175-3100,Este es el mensaje de la notificacion,503,1756614669843
Buyer,192.168.2.7,notif-1756614669175-3100,Este es el mensaje de la notificacion,503,1756614669843
Seller,192.168.1.91,notif-1756614669258-9457,Este es el mensaje de la notificacion,505,1756614669871
Buyer,192.168.2.70,notif-1756614669258-9457,Este es el mensaje de la notificacion,505,1756614669871
Seller,192.168.1.82,notif-1756614669295-9407,Este es el mensaje de la notificacion,510,1756614669880
Buyer,192.168.2.91,notif-1756614669295-9407,Este es el mensaje de la notificacion,510,1756614669880
Seller,192.168.1.47,notif-1756614669321-3686,Este es el mensaje de la notificacion,501,1756614669894
Buyer,192.168.2.48,notif-1756614669321-3686,Este es el mensaje de la notificacion,501,1756614669894
Seller,192.168.1.64,notif-1756614669428-3520,Este es el mensaje de la notificacion,506,1756614669976
Buyer,192.168.2.90,notif-1756614669428-3520,Este es el mensaje de la notificacion,506,1756614669976
Seller,192.168.1.78,notif-1756614669436-1784,Este es el mensaje de la notificacion,503,1756614669976
Buyer,192.168.2.89,notif-1756614669436-1784,Este es el mensaje de la notificacion,503,1756614669976
Seller,192.168.1.25,notif-1756614669479-3892,Este es el mensaje de la notificacion,502,1756614670034
Buyer,192.168.2.57,notif-1756614669479-3892,Este es el mensaje de la notificacion,502,1756614670034
Seller,192.168.1.80,notif-1756614669545-4893,Este es el mensaje de la notificacion,501,1756614670063
Buyer,192.168.2.80,notif-1756614669545-4893,Este es el mensaje de la notificacion,501,1756614670063
Seller,192.168.1.100,notif-1756614669635-2567,Este es el mensaje de la notificacion,506,1756614670143
Buyer,192.168.2.71,notif-1756614669635-2567,Este es el mensaje de la notificacion,506,1756614670143
Seller,192.168.1.68,notif-1756614669760-564,Este es el mensaje de la notificacion,504,1756614670353
Buyer,192.168.2.16,notif-1756614669760-564,Este es el mensaje de la notificacion,504,1756614670353
Seller,192.168.1.81,notif-1756614669671-3023,Este es el mensaje de la notificacion,506,1756614670353
Buyer,192.168.2.15,notif-1756614669671-3023,Este es el mensaje de la notificacion,506,1756614670353
Seller,192.168.1.7,notif-1756614669778-2655,Este es el mensaje de la notificacion,508,1756614670379
Buyer,192.168.2.84,notif-1756614669778-2655,Este es el mensaje de la notificacion,508,1756614670379
Seller,192.168.1.45,notif-1756614670093-879,Este es el mensaje de la notificacion,502,1756614670600
Buyer,192.168.2.80,notif-1756614670093-879,Este es el mensaje de la notificacion,502,1756614670600
Seller,192.168.1.28,notif-1756614670135-4481,Este es el mensaje de la notificacion,509,1756614670649
Buyer,192.168.2.64,notif-1756614670135-4481,Este es el mensaje de la notificacion,509,1756614670649
Seller,192.168.1.14,notif-1756614670160-8983,Este es el mensaje de la notificacion,506,1756614670671
Buyer,192.168.2.83,notif-1756614670160-8983,Este es el mensaje de la notificacion,506,1756614670671
Seller,192.168.1.48,notif-1756614670252-4077,Este es el mensaje de la notificacion,531,1756614670787
Buyer,192.168.2.90,notif-1756614670252-4077,Este es el mensaje de la notificacion,531,1756614670787
Seller,192.168.1.84,notif-1756614670268-2045,Este es el mensaje de la notificacion,543,1756614670817
Buyer,192.168.2.91,notif-1756614670268-2045,Este es el mensaje de la notificacion,543,1756614670817
Seller,192.168.1.68,notif-1756614670342-6177,Este es el mensaje de la notificacion,526,1756614670870
Buyer,192.168.2.2,notif-1756614670342-6177,Este es el mensaje de la notificacion,526,1756614670870
Seller,192.168.1.99,notif-1756614670412-634,Este es el mensaje de la notificacion,507,1756614670924
Buyer,192.168.2.52,notif-1756614670412-634,Este es el mensaje de la notificacion,507,1756614670924
Seller,192.168.1.67,notif-1756614670511-5597,Este es el mensaje de la notificacion,509,1756614671022
Buyer,192.168.2.31,notif-1756614670511-5597,Este es el mensaje de la notificacion,509,1756614671022
Seller,192.168.1.54,notif-1756614670661-4378,Este es el mensaje de la notificacion,507,1756614671172
Buyer,192.168.2.22,notif-1756614670661-4378,Este es el mensaje de la notificacion,507,1756614671172
Seller,192.168.1.45,notif-1756614670668-480,Este es el mensaje de la notificacion,510,1756614671181
Buyer,192.168.2.8,notif-1756614670668-480,Este es el mensaje de la notificacion,510,1756614671181
Seller,192.168.1.61,notif-1756614670789-8801,Este es el mensaje de la notificacion,504,1756614671313
Buyer,192.168.2.16,notif-1756614670789-8801,Este es el mensaje de la notificacion,504,1756614671313
Seller,192.168.1.26,notif-1756614670702-5597,Este es el mensaje de la notificacion,508,1756614671317
Buyer,192.168.2.43,notif-1756614670702-5597,Este es el mensaje de la notificacion,508,1756614671317
Seller,192.168.1.65,notif-1756614670789-889,Este es el mensaje de la notificacion,507,1756614671371
Buyer,192.168.2.15,notif-1756614670789-889,Este es el mensaje de la notificacion,507,1756614671371
Seller,192.168.1.11,notif-1756614671043-4375,Este es el mensaje de la notificacion,503,1756614671546
Buyer,192.168.2.96,notif-1756614671043-4375,Este es el mensaje de la notificacion,503,1756614671546
Seller,192.168.1.43,notif-1756614671071-9429,Este es el mensaje de la notificacion,515,1756614671589
Buyer,192.168.2.13,notif-1756614671071-9429,Este es el mensaje de la notificacion,515,1756614671589
Seller,192.168.1.4,notif-1756614671211-101,Este es el mensaje de la notificacion,508,1756614671725
Buyer,192.168.2.53,notif-1756614671211-101,Este es el mensaje de la notificacion,508,1756614671725
Seller,192.168.1.43,notif-1756614671280-902,Este es el mensaje de la notificacion,505,1756614671793
Buyer,192.168.2.55,notif-1756614671280-902,Este es el mensaje de la notificacion,505,1756614671793
Seller,192.168.1.85,notif-1756614671315-4434,Este es el mensaje de la notificacion,502,1756614671826
Buyer,192.168.2.54,notif-1756614671315-4434,Este es el mensaje de la notificacion,502,1756614671826
Seller,192.168.1.91,notif-1756614671398-5129,Este es el mensaje de la notificacion,509,1756614671910
Buyer,192.168.2.11,notif-1756614671398-5129,Este es el mensaje de la notificacion,509,1756614671910
Seller,192.168.1.7,notif-1756614671432-2458,Este es el mensaje de la notificacion,503,1756614671938
Buyer,192.168.2.62,notif-1756614671432-2458,Este es el mensaje de la notificacion,503,1756614671938
Seller,192.168.1.92,notif-1756614671503-8597,Este es el mensaje de la notificacion,505,1756614672009
Buyer,192.168.2.26,notif-1756614671503-8597,Este es el mensaje de la notificacion,505,1756614672009
Seller,192.168.1.32,notif-1756614671528-1629,Este es el mensaje de la notificacion,508,1756614672041
Buyer,192.168.2.2,notif-1756614671528-1629,Este es el mensaje de la notificacion,508,1756614672041
Seller,192.168.1.68,notif-1756614671563-7066,Este es el mensaje de la notificacion,507,1756614672072
Buyer,192.168.2.46,notif-1756614671563-7066,Este es el mensaje de la notificacion,507,1756614672072
Seller,192.168.1.64,notif-1756614671679-4635,Este es el mensaje de la notificacion,501,1756614672182
Buyer,192.168.2.16,notif-1756614671679-4635,Este es el mensaje de la notificacion,501,1756614672182
Seller,192.168.1.95,notif-1756614671754-3254,Este es el mensaje de la notificacion,503,1756614672258
Buyer,192.168.2.86,notif-1756614671754-3254,Este es el mensaje de la notificacion,503,1756614672258
Seller,192.168.1.47,notif-1756614671842-240,Este es el mensaje de la notificacion,504,1756614672346
Buyer,192.168.2.61,notif-1756614671842-240,Este es el mensaje de la notificacion,504,1756614672346
Seller,192.168.1.84,notif-1756614671842-2960,Este es el mensaje de la notificacion,508,1756614672354
Buyer,192.168.2.24,notif-1756614671842-2960,Este es el mensaje de la notificacion,508,1756614672354
Seller,192.168.1.92,notif-1756614672109-516,Este es el mensaje de la notificacion,512,1756614672626
Buyer,192.168.2.70,notif-1756614672109-516,Este es el mensaje de la notificacion,512,1756614672626
Seller,192.168.1.81,notif-1756614672273-6753,Este es el mensaje de la notificacion,505,1756614672781
Buyer,192.168.2.38,notif-1756614672273-6753,Este es el mensaje de la notificacion,505,1756614672781
Seller,192.168.1.47,notif-1756614672343-6767,Este es el mensaje de la notificacion,513,1756614672859
Buyer,192.168.2.52,notif-1756614672343-6767,Este es el mensaje de la notificacion,513,1756614672859
Seller,192.168.1.98,notif-1756614672673-1735,Este es el mensaje de la notificacion,505,1756614673180
Buyer,192.168.2.15,notif-1756614672673-1735,Este es el mensaje de la notificacion,505,1756614673180
Seller,192.168.1.71,notif-1756614672689-6361,Este es el mensaje de la notificacion,502,1756614673194
Buyer,192.168.2.11,notif-1756614672689-6361,Este es el mensaje de la notificacion,502,1756614673194
Seller,192.168.1.45,notif-1756614672762-9709,Este es el mensaje de la notificacion,509,1756614673275
Buyer,192.168.2.66,notif-1756614672762-9709,Este es el mensaje de la notificacion,509,1756614673275
Seller,192.168.1.30,notif-1756614672777-7375,Este es el mensaje de la notificacion,503,1756614673284
Buyer,192.168.2.26,notif-1756614672777-7375,Este es el mensaje de la notificacion,503,1756614673284
Seller,192.168.1.83,notif-1756614672797-9631,Este es el mensaje de la notificacion,501,1756614673300
Buyer,192.168.2.49,notif-1756614672797-9631,Este es el mensaje de la notificacion,501,1756614673300
Seller,192.168.1.58,notif-1756614672843-7959,Este es el mensaje de la notificacion,513,1756614673359
Buyer,192.168.2.82,notif-1756614672843-7959,Este es el mensaje de la notificacion,513,1756614673359
Seller,192.168.1.96,notif-1756614673003-3352,Este es el mensaje de la notificacion,504,1756614673509
Buyer,192.168.2.24,notif-1756614673003-3352,Este es el mensaje de la notificacion,504,1756614673509
Seller,192.168.1.14,notif-1756614673049-5641,Este es el mensaje de la notificacion,508,1756614673558
Buyer,192.168.2.70,notif-1756614673049-5641,Este es el mensaje de la notificacion,508,1756614673558
Seller,192.168.1.73,notif-1756614673066-6529,Este es el mensaje de la notificacion,502,1756614673570
Buyer,192.168.2.100,notif-1756614673066-6529,Este es el mensaje de la notificacion,502,1756614673570
Seller,192.168.1.72,notif-1756614673138-6571,Este es el mensaje de la notificacion,506,1756614673646
Buyer,192.168.2.77,notif-1756614673138-6571,Este es el mensaje de la notificacion,506,1756614673646
Seller,192.168.1.66,notif-1756614673259-840,Este es el mensaje de la notificacion,504,1756614673767
Buyer,192.168.2.31,notif-1756614673259-840,Este es el mensaje de la notificacion,504,1756614673767
Seller,192.168.1.21,notif-1756614673394-9068,Este es el mensaje de la notificacion,512,1756614673926
Buyer,192.168.2.41,notif-1756614673394-9068,Este es el mensaje de la notificacion,512,1756614673926
Seller,192.168.1.19,notif-1756614673409-9120,Este es el mensaje de la notificacion,512,1756614673926
Buyer,192.168.2.22,notif-1756614673409-9120,Este es el mensaje de la notificacion,512,1756614673926
Seller,192.168.1.65,notif-1756614673444-1956,Este es el mensaje de la notificacion,508,1756614673960
Buyer,192.168.2.6,notif-1756614673444-1956,Este es el mensaje de la notificacion,508,1756614673960
Seller,192.168.1.5,notif-1756614673441-6633,Este es el mensaje de la notificacion,508,1756614673960
Buyer,192.168.2.43,notif-1756614673441-6633,Este es el mensaje de la notificacion,508,1756614673960
Seller,192.168.1.82,notif-1756614673444-1460,Este es el mensaje de la notificacion,505,1756614673961
Buyer,192.168.2.28,notif-1756614673444-1460,Este es el mensaje de la notificacion,505,1756614673961
Seller,192.168.1.68,notif-1756614673542-7502,Este es el mensaje de la notificacion,507,1756614674050
Buyer,192.168.2.71,notif-1756614673542-7502,Este es el mensaje de la notificacion,507,1756614674050
Seller,192.168.1.19,notif-1756614673558-1514,Este es el mensaje de la notificacion,502,1756614674061
Buyer,192.168.2.62,notif-1756614673558-1514,Este es el mensaje de la notificacion,502,1756614674061
Seller,192.168.1.80,notif-1756614673570-9655,Este es el mensaje de la notificacion,505,1756614674077
Buyer,192.168.2.99,notif-1756614673570-9655,Este es el mensaje de la notificacion,505,1756614674077
Seller,192.168.1.45,notif-1756614673679-6495,Este es el mensaje de la notificacion,509,1756614674193
Buyer,192.168.2.49,notif-1756614673679-6495,Este es el mensaje de la notificacion,509,1756614674193
Seller,192.168.1.85,notif-1756614673843-1760,Este es el mensaje de la notificacion,505,1756614674360
Buyer,192.168.2.59,notif-1756614673843-1760,Este es el mensaje de la notificacion,505,1756614674360
Seller,192.168.1.15,notif-1756614674050-4021,Este es el mensaje de la notificacion,508,1756614674560
Buyer,192.168.2.7,notif-1756614674050-4021,Este es el mensaje de la notificacion,508,1756614674560
Seller,192.168.1.9,notif-1756614674118-3764,Este es el mensaje de la notificacion,503,1756614674626
Buyer,192.168.2.100,notif-1756614674118-3764,Este es el mensaje de la notificacion,503,1756614674626
Seller,192.168.1.78,notif-1756614674227-8404,Este es el mensaje de la notificacion,507,1756614674738
Buyer,192.168.2.47,notif-1756614674227-8404,Este es el mensaje de la notificacion,507,1756614674738
Seller,192.168.1.4,notif-1756614674386-9945,Este es el mensaje de la notificacion,507,1756614674893
Buyer,192.168.2.95,notif-1756614674386-9945,Este es el mensaje de la notificacion,507,1756614674893
Seller,192.168.1.78,notif-1756614674679-6490,Este es el mensaje de la notificacion,514,1756614675193
Buyer,192.168.2.6,notif-1756614674679-6490,Este es el mensaje de la notificacion,514,1756614675193
Seller,192.168.1.36,notif-1756614674755-8783,Este es el mensaje de la notificacion,510,1756614675265
Buyer,192.168.2.84,notif-1756614674755-8783,Este es el mensaje de la notificacion,510,1756614675265
Seller,192.168.1.76,notif-1756614674861-2742,Este es el mensaje de la notificacion,511,1756614675375
Buyer,192.168.2.16,notif-1756614674861-2742,Este es el mensaje de la notificacion,511,1756614675375
Seller,192.168.1.77,notif-1756614674927-9169,Este es el mensaje de la notificacion,505,1756614675432
Buyer,192.168.2.72,notif-1756614674927-9169,Este es el mensaje de la notificacion,505,1756614675432
